sensor_id,machine_id,value,unit,is_anomaly,threshold_exceeded,recorded_at
SN086,M036,85.2395,%,False,False,2024-08-04T02:48:09
SN140,M040,72.0755,°C,False,False,2024-11-30T06:20:25
SN048,M048,56.0502,°C,False,False,2024-08-18T12:43:19
SN109,M009,45.8883,%,False,False,2024-03-30T16:33:53
SN062,M012,2291.7045,RPM,False,False,2024-03-10T14:05:14
SN003,M003,403.1761,RPM,False,False,2024-05-23T17:03:36
SN091,M041,24.7226,°C,False,False,2024-06-28T09:37:39
SN119,M019,6.9067,bar,False,False,2024-02-18T23:10:21
SN001,M001,26.958,°C,False,False,2024-11-07T03:17:17
SN089,M039,2.918,bar,False,False,2024-10-19T00:32:09
SN141,M041,53.174,A,True,True,2024-09-29T00:25:30
SN044,M044,2266.4958,RPM,False,False,2024-10-08T18:40:58
SN044,M044,2584.6774,RPM,False,False,2024-07-22T16:04:08
SN032,M032,75.274,°C,False,False,2024-10-07T16:53:07
SN002,M002,57.0431,%,False,False,2024-06-17T10:42:06
SN028,M028,52.9552,%,False,False,2024-03-23T02:43:34
SN138,M038,53.427,°C,False,False,2024-02-01T16:07:45
SN081,M031,50.3756,%,False,False,2024-07-01T16:52:00
SN043,M043,1.0738,mm/s,False,False,2024-08-03T22:24:59
SN133,M033,51.579,A,True,True,2024-10-27T06:03:44
SN087,M037,1364.4381,RPM,False,False,2024-10-24T07:47:46
SN056,M006,9.3223,bar,False,False,2024-08-24T09:05:22
SN040,M040,55.3495,°C,False,False,2024-12-15T05:17:18
SN045,M045,3.3469,bar,False,False,2024-12-08T13:28:07
SN080,M030,63.0569,%,False,False,2024-07-18T14:01:20
SN036,M036,35.8147,A,False,False,2024-03-04T02:44:10
SN001,M001,53.4854,°C,False,False,2024-08-26T20:36:21
SN076,M026,57.9853,°C,False,False,2024-11-21T17:05:20
SN059,M009,44.9119,A,False,False,2024-01-23T23:24:26
SN065,M015,13.2404,A,False,False,2024-04-18T06:14:31
SN055,M005,8.8587,bar,False,False,2024-11-30T02:09:03
SN135,M035,24.0119,°C,False,False,2024-05-19T18:31:31
SN148,M048,32.8565,%,False,False,2024-01-04T23:08:39
SN033,M033,8.3766,mm/s,False,False,2024-02-19T13:08:17
SN010,M010,84.1032,%,False,False,2024-04-17T13:48:37
SN039,M039,27.9704,°C,False,False,2024-10-05T10:21:38
SN113,M013,9.6955,mm/s,False,False,2024-02-19T09:30:59
SN027,M027,34.098,A,False,False,2024-01-17T02:08:40
SN034,M034,4.5524,bar,False,False,2024-12-10T05:14:57
SN013,M013,4.3649,bar,False,False,2024-01-02T02:53:52
SN015,M015,7.7409,bar,False,False,2024-03-30T15:17:48
SN113,M013,4.0568,mm/s,False,False,2024-12-16T17:26:24
SN150,M050,6.1249,mm/s,False,False,2024-02-21T06:30:28
SN019,M019,30.9587,A,False,False,2024-08-20T07:46:03
SN023,M023,8.5094,bar,False,False,2024-09-23T08:00:17
SN019,M019,17.9607,A,False,False,2024-08-24T04:04:29
SN011,M011,1.814,mm/s,False,False,2024-10-17T21:52:38
SN136,M036,81.8394,%,False,False,2024-01-12T07:53:57
SN068,M018,9.2056,bar,False,False,2024-07-29T04:27:49
SN071,M021,1103.2332,RPM,False,False,2024-03-03T23:50:08
SN039,M039,68.6886,°C,False,False,2024-03-19T20:19:16
SN031,M031,0.6646,A,False,False,2024-01-22T16:48:43
SN094,M044,2521.6746,RPM,False,False,2024-11-22T16:54:42
SN107,M007,2586.1219,RPM,False,False,2024-06-27T20:12:49
SN011,M011,7.9849,mm/s,False,False,2024-12-27T02:56:16
SN040,M040,51.1128,°C,False,False,2024-06-01T21:42:09
SN093,M043,14.4018,A,False,False,2024-04-21T10:28:19
SN066,M016,103.1066,RPM,False,False,2024-06-16T13:44:00
SN101,M001,61.6051,°C,False,False,2024-08-22T19:49:54
SN049,M049,26.9588,A,False,False,2024-05-13T12:21:15
SN003,M003,1722.8775,RPM,False,False,2024-03-05T23:06:51
SN117,M017,9.6502,mm/s,False,False,2024-05-29T15:37:56
SN035,M035,39.6161,A,False,False,2024-02-04T08:30:13
SN076,M026,35.5354,°C,False,False,2024-11-01T04:28:14
SN106,M006,8.8169,bar,False,False,2024-10-13T22:31:30
SN088,M038,53.7044,°C,False,False,2024-05-04T11:50:56
SN069,M019,1.862,bar,False,False,2024-07-18T21:13:52
SN132,M032,2721.6354,RPM,False,False,2024-07-26T07:23:07
SN127,M027,6.773,mm/s,False,False,2024-09-23T21:34:20
SN026,M026,44.1895,A,False,False,2024-02-27T06:58:33
SN062,M012,2586.2036,RPM,False,False,2024-10-03T05:00:41
SN022,M022,1627.0468,RPM,False,False,2024-05-27T16:20:18
SN068,M018,5.7575,bar,False,False,2024-11-08T15:07:28
SN062,M012,2052.4715,RPM,False,False,2024-04-19T09:56:46
SN118,M018,2.1279,mm/s,False,False,2024-05-21T23:56:57
SN015,M015,3.0047,bar,False,False,2024-04-05T08:26:10
SN067,M017,9.0696,bar,False,False,2024-01-14T11:44:55
SN062,M012,2013.2566,RPM,False,False,2024-05-22T01:54:59
SN136,M036,21.8333,%,False,False,2024-10-06T03:24:11
SN069,M019,4.9687,bar,False,False,2024-10-09T15:15:14
SN100,M050,6.4264,mm/s,False,False,2024-04-14T07:11:18
SN128,M028,1292.5645,RPM,False,False,2024-08-15T21:37:10
SN069,M019,9.0133,bar,False,False,2024-12-21T19:28:41
SN086,M036,43.6123,%,False,False,2024-04-03T04:18:06
SN112,M012,1345.7362,RPM,False,False,2024-11-28T22:06:54
SN070,M020,2653.9009,RPM,False,False,2024-08-18T22:30:50
SN129,M029,72.8515,%,False,False,2024-06-16T08:21:13
SN054,M004,2.075,bar,False,False,2024-03-09T18:32:06
SN088,M038,21.3442,°C,False,False,2024-09-27T23:25:14
SN003,M003,2637.0851,RPM,False,False,2024-12-29T20:02:32
SN079,M029,2322.083,RPM,False,False,2024-03-12T23:43:29
SN103,M003,920.825,RPM,False,False,2024-12-31T00:58:54
SN096,M046,44.1223,°C,False,False,2024-11-23T20:52:56
SN115,M015,9.7293,mm/s,False,False,2024-04-03T00:34:23
SN004,M004,79.5859,°C,False,False,2024-02-23T02:13:08
SN062,M012,2044.6027,RPM,False,False,2024-02-16T02:01:24
SN069,M019,2.0416,bar,False,False,2024-11-11T23:39:11
SN074,M024,7.6118,mm/s,False,False,2024-04-12T19:51:11
SN140,M040,35.0546,°C,False,False,2024-12-14T11:04:30
SN041,M041,69.6071,°C,False,False,2024-04-26T21:29:57
SN082,M032,2.8147,bar,False,False,2024-11-10T09:57:21
SN015,M015,4.5075,bar,False,False,2024-09-12T11:00:18
SN118,M018,10.956,mm/s,False,False,2024-09-21T08:18:02
SN005,M005,58.4246,A,True,True,2024-10-10T20:12:29
SN032,M032,52.2479,°C,False,False,2024-05-18T08:39:25
SN043,M043,1.3708,mm/s,False,False,2024-05-23T01:22:01
SN141,M041,43.5171,A,False,False,2024-08-04T07:26:34
SN072,M022,2.3839,mm/s,False,False,2024-11-12T18:22:00
SN072,M022,2.0089,mm/s,False,False,2024-12-11T07:45:34
SN130,M030,2.9613,mm/s,False,False,2024-11-23T19:58:09
SN128,M028,3403.0819,RPM,True,True,2024-09-06T15:28:39
SN042,M042,76.7258,°C,False,False,2024-09-19T19:21:07
SN007,M007,19.5188,A,False,False,2024-05-12T14:25:28
SN038,M038,21.1237,A,False,False,2024-06-24T21:57:08
SN034,M034,4.4026,bar,False,False,2024-05-05T19:05:43
SN105,M005,4.9783,bar,False,False,2024-02-13T07:01:24
SN072,M022,7.361,mm/s,False,False,2024-01-19T02:43:43
SN092,M042,73.2955,%,False,False,2024-12-28T02:52:06
SN138,M038,76.35,°C,False,False,2024-05-22T17:13:59
SN084,M034,1876.1131,RPM,False,False,2024-01-18T17:18:18
SN010,M010,94.946,%,True,True,2024-11-28T13:37:09
SN046,M046,187.2809,RPM,False,False,2024-03-13T08:31:18
SN082,M032,8.1968,bar,False,False,2024-03-16T16:17:50
SN031,M031,28.7002,A,False,False,2024-03-29T01:04:57
SN147,M047,28.0839,%,False,False,2024-12-22T16:47:21
SN056,M006,5.4972,bar,False,False,2024-08-31T17:09:27
SN023,M023,2.3981,bar,False,False,2024-01-14T14:59:27
SN051,M001,44.7645,%,False,False,2024-05-14T07:40:43
SN090,M040,53.9354,%,False,False,2024-05-31T18:11:51
SN046,M046,76.3486,RPM,False,False,2024-09-07T10:40:25
SN048,M048,58.3434,°C,False,False,2024-07-07T05:10:09
SN064,M014,8.1982,mm/s,False,False,2024-08-26T23:39:59
SN091,M041,72.2333,°C,False,False,2024-09-22T04:57:15
SN055,M005,2.261,bar,False,False,2024-02-28T13:20:12
SN114,M014,60.3446,%,False,False,2024-12-13T01:09:20
SN134,M034,8.2796,A,False,False,2024-04-21T14:06:15
SN094,M044,1969.8912,RPM,False,False,2024-11-17T16:22:01
SN057,M007,10.7113,A,False,False,2024-03-29T00:24:41
SN109,M009,53.2266,%,False,False,2024-01-14T11:58:19
SN121,M021,2586.0843,RPM,False,False,2024-08-02T01:48:31
SN118,M018,12.7573,mm/s,True,True,2024-08-23T18:54:06
SN128,M028,344.2605,RPM,False,False,2024-07-15T09:09:08
SN041,M041,32.1441,°C,False,False,2024-01-15T23:32:21
SN026,M026,52.4338,A,True,True,2024-06-02T22:57:20
SN026,M026,40.1528,A,False,False,2024-11-15T20:45:23
SN142,M042,2743.8257,RPM,False,False,2024-09-20T05:16:57
SN144,M044,31.1103,°C,False,False,2024-02-04T19:30:38
SN127,M027,9.5967,mm/s,False,False,2024-06-17T20:05:14
SN068,M018,3.1953,bar,False,False,2024-06-05T07:55:07
SN123,M023,21.0243,A,False,False,2024-04-12T00:07:39
SN034,M034,9.3273,bar,False,False,2024-03-25T03:42:21
SN040,M040,29.8042,°C,False,False,2024-10-03T12:58:53
SN131,M031,52.2205,A,True,True,2024-08-23T21:38:28
SN075,M025,30.0849,%,False,False,2024-08-05T13:33:52
SN145,M045,9.2988,mm/s,False,False,2024-09-23T03:43:14
SN048,M048,78.22,°C,False,False,2024-06-06T07:07:43
SN015,M015,7.9789,bar,False,False,2024-08-27T23:32:51
SN087,M037,1869.8557,RPM,False,False,2024-12-15T14:38:29
SN100,M050,10.2268,mm/s,False,False,2024-11-02T22:38:59
SN123,M023,11.6205,A,False,False,2024-11-28T01:57:24
SN030,M030,3.0957,mm/s,False,False,2024-09-22T12:18:19
SN126,M026,2358.8685,RPM,False,False,2024-01-03T10:50:26
SN125,M025,33.9187,°C,False,False,2024-08-05T01:14:13
SN079,M029,1861.6233,RPM,False,False,2024-05-05T19:30:55
SN039,M039,99.6028,°C,True,True,2024-03-26T08:13:58
SN099,M049,63.3019,%,False,False,2024-07-16T13:35:42
SN074,M024,2.6133,mm/s,False,False,2024-11-17T15:07:18
SN122,M022,18.3405,A,False,False,2024-05-01T21:06:59
SN071,M021,128.3438,RPM,False,False,2024-05-03T15:53:37
SN065,M015,37.9659,A,False,False,2024-12-29T19:27:17
SN018,M018,20.3357,A,False,False,2024-10-06T18:25:37
SN069,M019,5.8129,bar,False,False,2024-12-22T15:17:17
SN088,M038,36.5009,°C,False,False,2024-08-09T04:49:40
SN024,M024,17.8588,A,False,False,2024-03-23T03:30:32
SN083,M033,5.6618,mm/s,False,False,2024-11-08T13:46:43
SN048,M048,68.8083,°C,False,False,2024-11-11T00:57:51
SN036,M036,52.9404,A,True,True,2024-03-02T11:25:22
SN004,M004,72.6628,°C,False,False,2024-07-11T16:16:14
SN025,M025,1885.6523,RPM,False,False,2024-02-28T03:02:10
SN079,M029,575.0882,RPM,False,False,2024-04-04T14:59:27
SN111,M011,57.6835,°C,False,False,2024-06-28T17:12:42
SN137,M037,21.5604,A,False,False,2024-01-15T02:40:23
SN145,M045,5.4101,mm/s,False,False,2024-01-29T19:31:55
SN043,M043,10.1824,mm/s,False,False,2024-03-30T20:05:52
SN021,M021,2807.5064,RPM,False,False,2024-03-12T23:48:48
SN034,M034,4.3099,bar,False,False,2024-10-23T22:58:02
SN008,M008,966.4889,RPM,False,False,2024-08-11T23:56:18
SN136,M036,51.1226,%,False,False,2024-07-30T12:56:25
SN108,M008,9.5835,mm/s,False,False,2024-12-29T11:52:01
SN054,M004,6.822,bar,False,False,2024-12-15T13:37:33
SN080,M030,59.4715,%,False,False,2024-09-01T15:42:06
SN098,M048,8.9479,A,False,False,2024-07-18T00:47:31
SN149,M049,31.0376,°C,False,False,2024-02-18T10:11:15
SN038,M038,52.3921,A,True,True,2024-01-27T21:29:07
SN091,M041,67.0567,°C,False,False,2024-07-07T20:33:03
SN097,M047,13.4324,A,False,False,2024-09-05T14:00:50
SN117,M017,3.2387,mm/s,False,False,2024-01-03T16:11:51
SN013,M013,11.168,bar,True,True,2024-08-05T23:20:41
SN119,M019,3.6281,bar,False,False,2024-09-15T09:48:10
SN112,M012,848.57,RPM,False,False,2024-06-22T22:02:29
SN116,M016,77.9553,%,False,False,2024-02-04T13:47:26
SN108,M008,4.3965,mm/s,False,False,2024-05-14T23:28:55
SN110,M010,0.385,mm/s,False,False,2024-11-29T04:12:59
SN085,M035,13.3625,mm/s,True,True,2024-05-17T02:13:46
SN081,M031,50.802,%,False,False,2024-01-15T14:47:02
SN099,M049,57.0105,%,False,False,2024-08-27T09:48:41
SN048,M048,46.8138,°C,False,False,2024-02-12T16:26:06
SN145,M045,1.5658,mm/s,False,False,2024-09-27T06:40:53
SN098,M048,9.7797,A,False,False,2024-09-26T19:16:25
SN095,M045,34.1533,A,False,False,2024-03-10T14:41:46
SN095,M045,7.6718,A,False,False,2024-03-03T13:34:55
SN119,M019,2.7541,bar,False,False,2024-04-26T09:29:47
SN061,M011,75.8928,%,False,False,2024-08-26T11:39:16
SN075,M025,60.6601,%,False,False,2024-08-05T07:46:01
SN146,M046,60.0679,%,False,False,2024-05-15T09:56:30
SN073,M023,20.6447,A,False,False,2024-04-25T22:34:02
SN085,M035,9.9711,mm/s,False,False,2024-12-31T20:58:05
SN075,M025,40.1341,%,False,False,2024-04-09T23:07:19
SN019,M019,14.5042,A,False,False,2024-02-17T02:42:44
SN102,M002,28.6653,A,False,False,2024-04-04T23:43:36
SN063,M013,81.8811,%,False,False,2024-04-10T09:11:45
SN071,M021,812.5033,RPM,False,False,2024-08-11T06:38:31
SN070,M020,751.8139,RPM,False,False,2024-07-23T05:02:23
SN144,M044,33.6401,°C,False,False,2024-08-18T10:09:08
SN085,M035,1.4627,mm/s,False,False,2024-10-07T18:22:57
SN123,M023,10.38,A,False,False,2024-08-11T13:09:45
SN137,M037,41.911,A,False,False,2024-08-14T06:34:10
SN070,M020,449.426,RPM,False,False,2024-01-04T02:20:33
SN147,M047,24.0089,%,False,False,2024-03-08T07:37:07
SN030,M030,8.6832,mm/s,False,False,2024-07-04T23:57:10
SN084,M034,2427.1332,RPM,False,False,2024-05-15T01:14:35
SN050,M050,8.0912,mm/s,False,False,2024-06-09T07:33:40
SN095,M045,38.0168,A,False,False,2024-02-21T05:30:21
SN033,M033,12.268,mm/s,True,True,2024-04-27T04:42:42
SN072,M022,9.6701,mm/s,False,False,2024-05-28T03:51:04
SN017,M017,6.9647,mm/s,False,False,2024-08-08T00:50:53
SN014,M014,2.2022,bar,False,False,2024-10-13T08:06:12
SN092,M042,71.0104,%,False,False,2024-03-20T05:47:31
SN119,M019,4.3446,bar,False,False,2024-05-18T08:23:18
SN136,M036,45.6502,%,False,False,2024-05-08T10:58:31
SN150,M050,7.724,mm/s,False,False,2024-07-02T01:19:52
SN001,M001,46.1373,°C,False,False,2024-11-09T01:59:49
SN021,M021,1737.0292,RPM,False,False,2024-01-27T17:06:59
SN067,M017,5.6967,bar,False,False,2024-03-14T11:01:47
SN067,M017,4.3707,bar,False,False,2024-03-26T22:32:48
SN022,M022,2663.4641,RPM,False,False,2024-08-01T21:10:34
SN095,M045,53.3541,A,True,True,2024-12-11T17:43:13
SN047,M047,4.6443,mm/s,False,False,2024-12-28T06:12:56
SN035,M035,53.8596,A,True,True,2024-04-30T09:39:52
SN118,M018,3.0224,mm/s,False,False,2024-03-21T17:52:58
SN028,M028,96.6022,%,True,True,2024-06-24T01:24:31
SN149,M049,65.0432,°C,False,False,2024-09-19T01:33:55
SN102,M002,25.6629,A,False,False,2024-01-11T21:10:08
SN009,M009,2569.5786,RPM,False,False,2024-09-09T20:55:33
SN081,M031,78.7657,%,False,False,2024-08-09T00:13:05
SN072,M022,6.6413,mm/s,False,False,2024-01-20T11:10:50
SN040,M040,59.7195,°C,False,False,2024-09-08T03:03:28
SN125,M025,37.3773,°C,False,False,2024-06-29T21:43:18
SN068,M018,1.3191,bar,False,False,2024-03-21T17:12:10
SN082,M032,2.9412,bar,False,False,2024-11-04T08:02:59
SN094,M044,465.6031,RPM,False,False,2024-11-12T12:58:21
SN144,M044,37.0301,°C,False,False,2024-05-31T18:55:29
SN087,M037,2142.0784,RPM,False,False,2024-10-10T10:32:02
SN041,M041,28.1087,°C,False,False,2024-02-29T13:01:38
SN060,M010,12.2848,mm/s,True,True,2024-05-08T05:35:06
SN103,M003,307.2503,RPM,False,False,2024-03-20T09:15:00
SN003,M003,625.4598,RPM,False,False,2024-04-08T12:05:08
SN105,M005,1.5756,bar,False,False,2024-09-25T20:18:44
SN032,M032,45.9874,°C,False,False,2024-06-26T04:58:14
SN094,M044,30.5126,RPM,False,False,2024-11-28T09:35:31
SN110,M010,5.4536,mm/s,False,False,2024-08-24T21:15:00
SN089,M039,3.6791,bar,False,False,2024-12-14T23:58:42
SN015,M015,6.4549,bar,False,False,2024-03-22T19:01:18
SN015,M015,8.6798,bar,False,False,2024-12-19T12:00:24
SN060,M010,6.3399,mm/s,False,False,2024-04-10T07:40:17
SN125,M025,21.7644,°C,False,False,2024-04-15T04:32:06
SN034,M034,11.4424,bar,True,True,2024-06-27T01:05:18
SN018,M018,37.9789,A,False,False,2024-11-10T09:04:53
SN005,M005,34.0907,A,False,False,2024-03-04T11:03:35
SN034,M034,8.4892,bar,False,False,2024-01-23T17:09:48
SN113,M013,8.2332,mm/s,False,False,2024-12-21T20:27:31
SN067,M017,5.6449,bar,False,False,2024-10-10T08:48:21
SN027,M027,22.6236,A,False,False,2024-09-04T00:31:49
SN127,M027,2.9691,mm/s,False,False,2024-02-11T02:47:16
SN047,M047,0.5705,mm/s,False,False,2024-05-19T17:12:47
SN139,M039,72.9981,°C,False,False,2024-06-20T03:40:47
SN040,M040,48.5015,°C,False,False,2024-02-27T14:36:35
SN087,M037,2653.732,RPM,False,False,2024-03-10T20:35:28
SN040,M040,22.4363,°C,False,False,2024-08-15T03:58:23
SN088,M038,66.0637,°C,False,False,2024-04-19T10:04:34
SN066,M016,2065.4152,RPM,False,False,2024-02-27T06:10:26
SN064,M014,7.1501,mm/s,False,False,2024-06-24T07:04:07
SN147,M047,24.9982,%,False,False,2024-03-13T08:30:21
SN026,M026,4.0828,A,False,False,2024-01-19T07:26:06
SN031,M031,45.8855,A,False,False,2024-01-17T07:07:45
SN061,M011,84.3551,%,False,False,2024-08-02T16:27:33
SN107,M007,2116.8298,RPM,False,False,2024-01-20T10:00:08
SN019,M019,2.3505,A,False,False,2024-11-16T03:46:14
SN125,M025,22.1903,°C,False,False,2024-09-01T09:18:36
SN058,M008,3.9964,bar,False,False,2024-08-16T06:17:30
SN065,M015,8.4646,A,False,False,2024-05-03T15:08:18
SN029,M029,31.3095,%,False,False,2024-02-25T04:30:51
SN127,M027,8.5322,mm/s,False,False,2024-04-07T00:03:22
SN057,M007,8.6349,A,False,False,2024-01-09T08:03:32
SN093,M043,7.1085,A,False,False,2024-02-13T21:06:50
SN097,M047,32.2585,A,False,False,2024-09-23T01:35:14
SN067,M017,6.4914,bar,False,False,2024-11-26T02:32:59
SN050,M050,8.4364,mm/s,False,False,2024-01-01T14:03:10
SN139,M039,32.2932,°C,False,False,2024-04-22T14:02:01
SN076,M026,73.2905,°C,False,False,2024-11-19T16:54:44
SN005,M005,39.9293,A,False,False,2024-07-12T19:54:34
SN131,M031,43.8163,A,False,False,2024-01-05T13:27:28
SN070,M020,2292.6525,RPM,False,False,2024-01-05T00:13:49
SN096,M046,42.9345,°C,False,False,2024-07-16T02:07:12
SN090,M040,70.1788,%,False,False,2024-05-01T15:26:19
SN049,M049,21.2893,A,False,False,2024-04-09T22:56:34
SN047,M047,7.2351,mm/s,False,False,2024-03-22T05:54:50
SN041,M041,56.3123,°C,False,False,2024-05-02T22:17:45
SN107,M007,527.2116,RPM,False,False,2024-12-23T18:58:10
SN128,M028,2265.1526,RPM,False,False,2024-03-03T03:28:32
SN092,M042,21.1487,%,False,False,2024-02-01T06:48:43
SN103,M003,238.5876,RPM,False,False,2024-11-10T09:17:04
SN035,M035,55.2422,A,True,True,2024-10-08T14:40:49
SN041,M041,37.3646,°C,False,False,2024-01-28T16:53:54
SN083,M033,10.8876,mm/s,False,False,2024-10-25T11:55:01
SN106,M006,2.2889,bar,False,False,2024-05-03T09:36:30
SN081,M031,65.9241,%,False,False,2024-06-05T04:59:30
SN060,M010,5.2813,mm/s,False,False,2024-10-06T16:45:53
SN040,M040,30.4709,°C,False,False,2024-08-29T17:24:09
SN076,M026,77.9528,°C,False,False,2024-01-17T14:24:57
SN111,M011,40.3649,°C,False,False,2024-04-10T16:00:08
SN132,M032,3521.488,RPM,True,True,2024-05-11T21:41:49
SN025,M025,2062.9764,RPM,False,False,2024-03-27T14:50:22
SN138,M038,22.4572,°C,False,False,2024-04-15T20:55:19
SN147,M047,75.7399,%,False,False,2024-09-30T13:13:38
SN041,M041,59.0237,°C,False,False,2024-03-09T15:42:39
SN039,M039,70.3518,°C,False,False,2024-10-30T17:48:09
SN020,M020,14.0634,A,False,False,2024-09-14T09:14:34
SN029,M029,55.2604,%,False,False,2024-12-03T18:28:22
SN112,M012,1526.9886,RPM,False,False,2024-06-04T21:54:36
SN077,M027,4.9391,A,False,False,2024-08-14T08:32:51
SN029,M029,37.1704,%,False,False,2024-07-27T15:22:52
SN015,M015,9.405,bar,False,False,2024-10-18T07:13:14
SN035,M035,32.0017,A,False,False,2024-01-17T12:52:35
SN100,M050,10.58,mm/s,False,False,2024-12-21T13:41:46
SN128,M028,1494.5896,RPM,False,False,2024-04-04T23:23:21
SN081,M031,70.824,%,False,False,2024-05-30T13:46:56
SN103,M003,2480.1164,RPM,False,False,2024-10-17T20:34:26
SN080,M030,27.7783,%,False,False,2024-06-18T01:42:14
SN034,M034,6.5973,bar,False,False,2024-02-13T09:59:12
SN037,M037,20.7156,A,False,False,2024-02-26T05:55:07
SN046,M046,521.6119,RPM,False,False,2024-04-28T16:45:18
SN017,M017,12.6901,mm/s,True,True,2024-04-08T05:31:51
SN137,M037,46.1976,A,False,False,2024-04-19T06:52:48
SN125,M025,75.71,°C,False,False,2024-08-08T17:25:27
SN029,M029,76.5069,%,False,False,2024-06-22T09:48:27
SN040,M040,44.6798,°C,False,False,2024-08-24T16:06:58
SN072,M022,6.006,mm/s,False,False,2024-09-10T02:10:10
SN042,M042,32.0991,°C,False,False,2024-10-12T14:00:47
SN141,M041,53.5224,A,True,True,2024-06-16T18:26:52
SN109,M009,68.3063,%,False,False,2024-10-16T09:04:41
SN044,M044,177.8057,RPM,False,False,2024-05-15T02:03:43
SN051,M001,55.3203,%,False,False,2024-03-16T02:32:31
SN140,M040,73.0328,°C,False,False,2024-01-02T11:52:25
SN083,M033,3.7237,mm/s,False,False,2024-03-10T16:41:32
SN070,M020,1508.9615,RPM,False,False,2024-04-01T05:49:49
SN141,M041,44.4276,A,False,False,2024-08-02T19:44:18
SN042,M042,71.1789,°C,False,False,2024-08-27T05:01:06
SN044,M044,1608.9824,RPM,False,False,2024-08-25T11:15:50
SN016,M016,4.5384,mm/s,False,False,2024-09-27T21:13:53
SN111,M011,47.7864,°C,False,False,2024-06-18T09:11:29
SN063,M013,31.6138,%,False,False,2024-08-03T20:31:28
SN053,M003,50.4723,°C,False,False,2024-12-12T18:57:39
SN099,M049,77.821,%,False,False,2024-03-20T03:59:18
SN055,M005,4.4638,bar,False,False,2024-10-17T02:23:38
SN022,M022,1809.7493,RPM,False,False,2024-12-09T00:41:57
SN139,M039,65.5651,°C,False,False,2024-10-25T05:56:23
SN104,M004,21.6066,A,False,False,2024-04-06T05:57:47
SN112,M012,2750.6269,RPM,False,False,2024-02-12T04:47:10
SN001,M001,31.5347,°C,False,False,2024-09-14T19:17:17
SN130,M030,2.2928,mm/s,False,False,2024-03-28T14:49:36
SN040,M040,52.8393,°C,False,False,2024-07-16T07:51:07
SN058,M008,2.5881,bar,False,False,2024-10-13T06:57:05
SN017,M017,3.7092,mm/s,False,False,2024-12-30T05:49:13
SN006,M006,2552.6112,RPM,False,False,2024-07-10T11:10:14
SN099,M049,22.8459,%,False,False,2024-10-20T09:56:05
SN095,M045,7.9348,A,False,False,2024-09-03T12:48:09
SN138,M038,72.0203,°C,False,False,2024-11-11T19:44:50
SN069,M019,1.638,bar,False,False,2024-02-19T11:47:11
SN120,M020,10.9044,mm/s,False,False,2024-02-15T08:27:29
SN118,M018,7.9206,mm/s,False,False,2024-05-16T20:04:38
SN108,M008,6.0789,mm/s,False,False,2024-04-05T21:44:20
SN139,M039,41.2591,°C,False,False,2024-07-12T04:50:10
SN046,M046,47.4135,RPM,False,False,2024-10-05T03:22:44
SN039,M039,42.8949,°C,False,False,2024-09-27T06:32:54
SN103,M003,2176.6002,RPM,False,False,2024-08-25T12:51:23
